
Epoch 1:
features.0.0.weight: max=0.441912, mean=0.080115
features.1.0.weight: max=0.035976, mean=0.004170
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.070882, mean=0.027972
features.1.1.bias: max=0.074531, mean=0.027425
classifier.weight: max=0.104881, mean=0.041695
classifier.bias: max=0.056340, mean=0.031006

Epoch 339:
features.0.0.weight: max=0.281875, mean=0.058462
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.084729, mean=0.028514
features.0.1.bias: max=0.053700, mean=0.020611
features.1.0.weight: max=0.032780, mean=0.003581
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.041155, mean=0.014044
features.1.1.bias: max=0.043009, mean=0.013786
classifier.weight: max=0.088446, mean=0.024987
classifier.bias: max=0.042461, mean=0.017285

Epoch 340:
features.0.0.weight: max=0.388276, mean=0.108441
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.112829, mean=0.035335
features.0.1.bias: max=0.121159, mean=0.028386
features.1.0.weight: max=0.052601, mean=0.004927
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.039287, mean=0.012841
features.1.1.bias: max=0.044223, mean=0.016176
classifier.weight: max=0.083810, mean=0.021176
classifier.bias: max=0.036468, mean=0.015173

Epoch 341:
features.0.0.weight: max=0.372914, mean=0.077058
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.120697, mean=0.031582
features.0.1.bias: max=0.090409, mean=0.017057
features.1.0.weight: max=0.042336, mean=0.004406
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.055923, mean=0.019375
features.1.1.bias: max=0.063640, mean=0.020116
classifier.weight: max=0.086648, mean=0.022050
classifier.bias: max=0.045313, mean=0.016073

Epoch 342:
features.0.0.weight: max=0.228932, mean=0.050786
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.093582, mean=0.026206
features.0.1.bias: max=0.054519, mean=0.017382
features.1.0.weight: max=0.043052, mean=0.004031
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.059159, mean=0.019779
features.1.1.bias: max=0.072459, mean=0.021454
classifier.weight: max=0.123488, mean=0.041223
classifier.bias: max=0.073229, mean=0.032273

Epoch 343:
features.0.0.weight: max=0.636563, mean=0.097428
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.143326, mean=0.031120
features.0.1.bias: max=0.096988, mean=0.029706
features.1.0.weight: max=0.052631, mean=0.005019
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.069314, mean=0.020799
features.1.1.bias: max=0.071404, mean=0.018208
classifier.weight: max=0.129711, mean=0.028156
classifier.bias: max=0.058552, mean=0.019963

Epoch 344:
features.0.0.weight: max=0.378747, mean=0.059570
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.062949, mean=0.024027
features.0.1.bias: max=0.058592, mean=0.025493
features.1.0.weight: max=0.022647, mean=0.003271
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.046901, mean=0.017079
features.1.1.bias: max=0.057533, mean=0.018453
classifier.weight: max=0.107492, mean=0.031532
classifier.bias: max=0.063951, mean=0.025349

Epoch 345:
features.0.0.weight: max=0.810607, mean=0.077586
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.075189, mean=0.025321
features.0.1.bias: max=0.072283, mean=0.025751
features.1.0.weight: max=0.033646, mean=0.004397
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.048922, mean=0.015326
features.1.1.bias: max=0.046042, mean=0.013114
classifier.weight: max=0.084581, mean=0.024052
classifier.bias: max=0.046117, mean=0.017656

Epoch 346:
features.0.0.weight: max=0.543646, mean=0.065917
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.102942, mean=0.039680
features.0.1.bias: max=0.086314, mean=0.030607
features.1.0.weight: max=0.052349, mean=0.005106
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.119133, mean=0.030182
features.1.1.bias: max=0.093738, mean=0.029630
classifier.weight: max=0.205578, mean=0.051952
classifier.bias: max=0.102523, mean=0.039437

Epoch 347:
features.0.0.weight: max=0.818624, mean=0.093089
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.081094, mean=0.024371
features.0.1.bias: max=0.069626, mean=0.021639
features.1.0.weight: max=0.042926, mean=0.004285
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.087034, mean=0.026629
features.1.1.bias: max=0.086943, mean=0.028112
classifier.weight: max=0.161645, mean=0.039738
classifier.bias: max=0.084278, mean=0.029358

Epoch 348:
features.0.0.weight: max=0.509869, mean=0.067113
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.144171, mean=0.036545
features.0.1.bias: max=0.103087, mean=0.027082
features.1.0.weight: max=0.030379, mean=0.004436
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.063842, mean=0.025169
features.1.1.bias: max=0.048382, mean=0.022243
classifier.weight: max=0.096183, mean=0.029107
classifier.bias: max=0.046171, mean=0.019670

Epoch 349:
features.0.0.weight: max=0.275656, mean=0.060346
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.077989, mean=0.023885
features.0.1.bias: max=0.067449, mean=0.022958
features.1.0.weight: max=0.084697, mean=0.003872
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.043174, mean=0.018253
features.1.1.bias: max=0.053369, mean=0.018999
classifier.weight: max=0.100756, mean=0.020634
classifier.bias: max=0.044967, mean=0.017141

Epoch 350:
features.0.0.weight: max=0.323564, mean=0.071544
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.081828, mean=0.024325
features.0.1.bias: max=0.058231, mean=0.021220
features.1.0.weight: max=0.063008, mean=0.003987
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.056369, mean=0.016267
features.1.1.bias: max=0.055784, mean=0.016054
classifier.weight: max=0.105149, mean=0.036502
classifier.bias: max=0.056474, mean=0.028053

Epoch 351:
features.0.0.weight: max=0.416647, mean=0.072118
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.186433, mean=0.038972
features.0.1.bias: max=0.104638, mean=0.026575
features.1.0.weight: max=0.034179, mean=0.004588
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.067966, mean=0.023374
features.1.1.bias: max=0.081538, mean=0.023758
classifier.weight: max=0.111639, mean=0.032359
classifier.bias: max=0.064925, mean=0.025766

Epoch 352:
features.0.0.weight: max=0.449987, mean=0.076266
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.205035, mean=0.041656
features.0.1.bias: max=0.133034, mean=0.032501
features.1.0.weight: max=0.048235, mean=0.005529
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.081767, mean=0.027006
features.1.1.bias: max=0.071682, mean=0.025218
classifier.weight: max=0.227687, mean=0.040759
classifier.bias: max=0.097459, mean=0.029177

Epoch 353:
features.0.0.weight: max=0.407931, mean=0.060645
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.067341, mean=0.025304
features.0.1.bias: max=0.054702, mean=0.017418
features.1.0.weight: max=0.041154, mean=0.003688
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.065181, mean=0.025613
features.1.1.bias: max=0.073267, mean=0.026394
classifier.weight: max=0.128000, mean=0.036986
classifier.bias: max=0.075873, mean=0.028769

Epoch 354:
features.0.0.weight: max=0.382475, mean=0.086416
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.099287, mean=0.031243
features.0.1.bias: max=0.068022, mean=0.022664
features.1.0.weight: max=0.031986, mean=0.003962
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.040028, mean=0.013226
features.1.1.bias: max=0.037283, mean=0.014201
classifier.weight: max=0.084706, mean=0.024360
classifier.bias: max=0.047787, mean=0.018205

Epoch 355:
features.0.0.weight: max=0.435651, mean=0.070578
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.138947, mean=0.034560
features.0.1.bias: max=0.125854, mean=0.024410
features.1.0.weight: max=0.032138, mean=0.004156
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.064313, mean=0.022180
features.1.1.bias: max=0.059483, mean=0.022734
classifier.weight: max=0.124888, mean=0.041561
classifier.bias: max=0.063343, mean=0.031608

Epoch 356:
features.0.0.weight: max=0.398018, mean=0.077713
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.093561, mean=0.029335
features.0.1.bias: max=0.060024, mean=0.021911
features.1.0.weight: max=0.047262, mean=0.003665
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.046661, mean=0.015247
features.1.1.bias: max=0.040314, mean=0.014626
classifier.weight: max=0.093754, mean=0.025103
classifier.bias: max=0.046616, mean=0.018039

Epoch 357:
features.0.0.weight: max=0.389879, mean=0.062524
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.110207, mean=0.029132
features.0.1.bias: max=0.070852, mean=0.018237
features.1.0.weight: max=0.031044, mean=0.003125
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.047272, mean=0.014325
features.1.1.bias: max=0.063521, mean=0.017037
classifier.weight: max=0.121012, mean=0.026353
classifier.bias: max=0.063623, mean=0.022549

Epoch 358:
features.0.0.weight: max=0.455617, mean=0.076697
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.161686, mean=0.046449
features.0.1.bias: max=0.080947, mean=0.031051
features.1.0.weight: max=0.048582, mean=0.004859
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.073955, mean=0.029580
features.1.1.bias: max=0.064755, mean=0.029863
classifier.weight: max=0.102245, mean=0.032057
classifier.bias: max=0.057118, mean=0.027535

Epoch 359:
features.0.0.weight: max=0.289748, mean=0.062323
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.144291, mean=0.030742
features.0.1.bias: max=0.098038, mean=0.023420
features.1.0.weight: max=0.034731, mean=0.004418
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.062760, mean=0.022905
features.1.1.bias: max=0.071183, mean=0.023345
classifier.weight: max=0.133413, mean=0.031187
classifier.bias: max=0.054529, mean=0.026481

Epoch 360:
features.0.0.weight: max=0.572030, mean=0.080272
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.125710, mean=0.029837
features.0.1.bias: max=0.083566, mean=0.026345
features.1.0.weight: max=0.044213, mean=0.004151
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.048490, mean=0.016933
features.1.1.bias: max=0.048669, mean=0.019829
classifier.weight: max=0.089563, mean=0.029387
classifier.bias: max=0.044866, mean=0.023320

Epoch 361:
features.0.0.weight: max=0.510000, mean=0.080290
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.102315, mean=0.024537
features.0.1.bias: max=0.072268, mean=0.022389
features.1.0.weight: max=0.035229, mean=0.003522
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.065348, mean=0.016558
features.1.1.bias: max=0.060553, mean=0.016469
classifier.weight: max=0.080333, mean=0.031323
classifier.bias: max=0.044146, mean=0.023000

Epoch 362:
features.0.0.weight: max=0.555408, mean=0.084280
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.061218, mean=0.025607
features.0.1.bias: max=0.052434, mean=0.020935
features.1.0.weight: max=0.041379, mean=0.003863
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.061432, mean=0.012909
features.1.1.bias: max=0.056500, mean=0.014190
classifier.weight: max=0.095280, mean=0.031180
classifier.bias: max=0.053343, mean=0.025530

Epoch 363:
features.0.0.weight: max=0.471147, mean=0.099522
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.137122, mean=0.032157
features.0.1.bias: max=0.077332, mean=0.021131
features.1.0.weight: max=0.055809, mean=0.004233
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.070595, mean=0.026323
features.1.1.bias: max=0.070123, mean=0.024485
classifier.weight: max=0.112152, mean=0.034329
classifier.bias: max=0.047728, mean=0.023636

Epoch 364:
features.0.0.weight: max=0.388191, mean=0.063177
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.059226, mean=0.022071
features.0.1.bias: max=0.045072, mean=0.016793
features.1.0.weight: max=0.024412, mean=0.003537
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.048551, mean=0.013977
features.1.1.bias: max=0.042845, mean=0.014161
classifier.weight: max=0.102854, mean=0.031615
classifier.bias: max=0.046833, mean=0.021822

Epoch 365:
features.0.0.weight: max=0.637194, mean=0.099413
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.142409, mean=0.042380
features.0.1.bias: max=0.101449, mean=0.031094
features.1.0.weight: max=0.036803, mean=0.004469
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.097287, mean=0.036190
features.1.1.bias: max=0.102561, mean=0.036330
classifier.weight: max=0.135020, mean=0.048859
classifier.bias: max=0.076393, mean=0.035245

Epoch 366:
features.0.0.weight: max=0.487132, mean=0.074916
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.101964, mean=0.036047
features.0.1.bias: max=0.053177, mean=0.019886
features.1.0.weight: max=0.043199, mean=0.005412
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.065483, mean=0.023890
features.1.1.bias: max=0.065566, mean=0.022173
classifier.weight: max=0.146298, mean=0.045999
classifier.bias: max=0.073031, mean=0.034129

Epoch 367:
features.0.0.weight: max=0.341940, mean=0.067549
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.240814, mean=0.051913
features.0.1.bias: max=0.107557, mean=0.031405
features.1.0.weight: max=0.056374, mean=0.006412
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.083468, mean=0.031967
features.1.1.bias: max=0.084424, mean=0.030014
classifier.weight: max=0.180177, mean=0.056483
classifier.bias: max=0.089202, mean=0.043670

Epoch 368:
features.0.0.weight: max=0.375118, mean=0.068696
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.073606, mean=0.025074
features.0.1.bias: max=0.080838, mean=0.018196
features.1.0.weight: max=0.033742, mean=0.003685
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.044911, mean=0.014738
features.1.1.bias: max=0.051919, mean=0.014682
classifier.weight: max=0.101213, mean=0.027657
classifier.bias: max=0.061218, mean=0.021530

Epoch 369:
features.0.0.weight: max=0.386651, mean=0.063732
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.106597, mean=0.030941
features.0.1.bias: max=0.073176, mean=0.022420
features.1.0.weight: max=0.047416, mean=0.003802
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.046168, mean=0.013391
features.1.1.bias: max=0.038772, mean=0.013385
classifier.weight: max=0.085031, mean=0.024847
classifier.bias: max=0.052369, mean=0.019831

Epoch 370:
features.0.0.weight: max=0.436522, mean=0.074433
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.102681, mean=0.026327
features.0.1.bias: max=0.069476, mean=0.025254
features.1.0.weight: max=0.078200, mean=0.004646
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.054334, mean=0.023377
features.1.1.bias: max=0.064521, mean=0.023745
classifier.weight: max=0.117476, mean=0.038646
classifier.bias: max=0.054387, mean=0.031206

Epoch 371:
features.0.0.weight: max=0.320626, mean=0.072442
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.140368, mean=0.040037
features.0.1.bias: max=0.061623, mean=0.023314
features.1.0.weight: max=0.049011, mean=0.005631
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.073875, mean=0.027186
features.1.1.bias: max=0.083445, mean=0.027167
classifier.weight: max=0.122551, mean=0.044959
classifier.bias: max=0.073015, mean=0.035676

Epoch 372:
features.0.0.weight: max=0.406407, mean=0.105505
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.087951, mean=0.025749
features.0.1.bias: max=0.069693, mean=0.027368
features.1.0.weight: max=0.043748, mean=0.003907
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.035541, mean=0.012996
features.1.1.bias: max=0.044237, mean=0.013732
classifier.weight: max=0.076597, mean=0.020718
classifier.bias: max=0.037615, mean=0.015892

Epoch 373:
features.0.0.weight: max=0.498136, mean=0.066805
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.084554, mean=0.025965
features.0.1.bias: max=0.072529, mean=0.018637
features.1.0.weight: max=0.031186, mean=0.003365
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.042507, mean=0.010910
features.1.1.bias: max=0.029681, mean=0.010331
classifier.weight: max=0.092214, mean=0.023709
classifier.bias: max=0.037719, mean=0.018071

Epoch 374:
features.0.0.weight: max=0.752183, mean=0.105689
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.148021, mean=0.044333
features.0.1.bias: max=0.083682, mean=0.027840
features.1.0.weight: max=0.057311, mean=0.005684
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.065702, mean=0.020078
features.1.1.bias: max=0.077137, mean=0.020696
classifier.weight: max=0.122005, mean=0.045186
classifier.bias: max=0.068862, mean=0.034583

Epoch 375:
features.0.0.weight: max=0.467786, mean=0.061613
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.187812, mean=0.039175
features.0.1.bias: max=0.076580, mean=0.024286
features.1.0.weight: max=0.048362, mean=0.004920
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.074391, mean=0.022695
features.1.1.bias: max=0.070037, mean=0.022457
classifier.weight: max=0.138767, mean=0.051773
classifier.bias: max=0.083442, mean=0.038928

Epoch 376:
features.0.0.weight: max=0.513061, mean=0.098797
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.155281, mean=0.045757
features.0.1.bias: max=0.094340, mean=0.035065
features.1.0.weight: max=0.052139, mean=0.005834
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.077170, mean=0.032869
features.1.1.bias: max=0.085592, mean=0.033204
classifier.weight: max=0.152289, mean=0.044542
classifier.bias: max=0.089521, mean=0.035795

Epoch 377:
features.0.0.weight: max=0.382541, mean=0.076338
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.117535, mean=0.027544
features.0.1.bias: max=0.076896, mean=0.022547
features.1.0.weight: max=0.041968, mean=0.004678
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.045507, mean=0.015129
features.1.1.bias: max=0.038897, mean=0.014415
classifier.weight: max=0.103774, mean=0.033866
classifier.bias: max=0.049401, mean=0.025657

Epoch 378:
features.0.0.weight: max=0.272002, mean=0.059190
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.065610, mean=0.026198
features.0.1.bias: max=0.080243, mean=0.022059
features.1.0.weight: max=0.054745, mean=0.004115
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.075548, mean=0.021849
features.1.1.bias: max=0.063348, mean=0.020593
classifier.weight: max=0.094013, mean=0.038072
classifier.bias: max=0.043685, mean=0.027358

Epoch 379:
features.0.0.weight: max=0.362539, mean=0.072777
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.138216, mean=0.035089
features.0.1.bias: max=0.080553, mean=0.017404
features.1.0.weight: max=0.032716, mean=0.004321
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.039310, mean=0.013775
features.1.1.bias: max=0.034425, mean=0.013428
classifier.weight: max=0.073124, mean=0.024310
classifier.bias: max=0.040429, mean=0.019121

Epoch 380:
features.0.0.weight: max=0.488887, mean=0.075278
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.138325, mean=0.039631
features.0.1.bias: max=0.077002, mean=0.025264
features.1.0.weight: max=0.039386, mean=0.005031
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.083382, mean=0.030428
features.1.1.bias: max=0.073444, mean=0.028564
classifier.weight: max=0.158113, mean=0.042340
classifier.bias: max=0.077558, mean=0.031570

Epoch 381:
features.0.0.weight: max=0.250316, mean=0.046738
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.069858, mean=0.021955
features.0.1.bias: max=0.050509, mean=0.018455
features.1.0.weight: max=0.046041, mean=0.003646
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.032497, mean=0.012398
features.1.1.bias: max=0.032145, mean=0.012728
classifier.weight: max=0.092932, mean=0.023469
classifier.bias: max=0.047901, mean=0.018797

Epoch 382:
features.0.0.weight: max=0.507893, mean=0.090588
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.090296, mean=0.025544
features.0.1.bias: max=0.048574, mean=0.016966
features.1.0.weight: max=0.024422, mean=0.003290
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.046719, mean=0.017993
features.1.1.bias: max=0.059803, mean=0.020232
classifier.weight: max=0.081269, mean=0.025267
classifier.bias: max=0.043645, mean=0.020358

Epoch 383:
features.0.0.weight: max=0.464544, mean=0.056254
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.136461, mean=0.030063
features.0.1.bias: max=0.071280, mean=0.018524
features.1.0.weight: max=0.045590, mean=0.004735
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.059849, mean=0.018218
features.1.1.bias: max=0.059802, mean=0.017689
classifier.weight: max=0.117604, mean=0.032102
classifier.bias: max=0.055337, mean=0.023050

Epoch 384:
features.0.0.weight: max=0.295048, mean=0.067638
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.107609, mean=0.029944
features.0.1.bias: max=0.050870, mean=0.020614
features.1.0.weight: max=0.031851, mean=0.004460
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.079105, mean=0.028985
features.1.1.bias: max=0.072690, mean=0.027694
classifier.weight: max=0.148208, mean=0.054684
classifier.bias: max=0.080213, mean=0.038607

Epoch 385:
features.0.0.weight: max=0.517467, mean=0.101371
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.104380, mean=0.037888
features.0.1.bias: max=0.085336, mean=0.027595
features.1.0.weight: max=0.045338, mean=0.004893
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.094328, mean=0.032347
features.1.1.bias: max=0.096062, mean=0.034630
classifier.weight: max=0.173576, mean=0.051481
classifier.bias: max=0.083864, mean=0.041094

Epoch 386:
features.0.0.weight: max=0.371238, mean=0.094956
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.111378, mean=0.035117
features.0.1.bias: max=0.113060, mean=0.028910
features.1.0.weight: max=0.050813, mean=0.004536
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.057587, mean=0.018683
features.1.1.bias: max=0.053373, mean=0.018539
classifier.weight: max=0.116185, mean=0.026354
classifier.bias: max=0.062553, mean=0.020935

Epoch 387:
features.0.0.weight: max=0.459079, mean=0.075043
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.078621, mean=0.025969
features.0.1.bias: max=0.067965, mean=0.020497
features.1.0.weight: max=0.035659, mean=0.004258
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.069125, mean=0.024100
features.1.1.bias: max=0.070197, mean=0.025054
classifier.weight: max=0.096741, mean=0.037118
classifier.bias: max=0.052358, mean=0.029027

Epoch 388:
features.0.0.weight: max=0.910838, mean=0.092130
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.119911, mean=0.033100
features.0.1.bias: max=0.086657, mean=0.024031
features.1.0.weight: max=0.037286, mean=0.004512
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.054340, mean=0.025869
features.1.1.bias: max=0.058349, mean=0.025182
classifier.weight: max=0.162460, mean=0.045606
classifier.bias: max=0.076006, mean=0.033033

Epoch 389:
features.0.0.weight: max=0.752036, mean=0.079881
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.128743, mean=0.037282
features.0.1.bias: max=0.052978, mean=0.022649
features.1.0.weight: max=0.038382, mean=0.005424
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.059053, mean=0.023610
features.1.1.bias: max=0.057340, mean=0.022229
classifier.weight: max=0.121198, mean=0.035764
classifier.bias: max=0.055695, mean=0.024640

Epoch 390:
features.0.0.weight: max=0.547224, mean=0.095095
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.199629, mean=0.036232
features.0.1.bias: max=0.119518, mean=0.031246
features.1.0.weight: max=0.055965, mean=0.005135
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.074508, mean=0.022251
features.1.1.bias: max=0.066088, mean=0.020317
classifier.weight: max=0.144785, mean=0.040542
classifier.bias: max=0.064058, mean=0.028312

Epoch 391:
features.0.0.weight: max=0.329760, mean=0.067776
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.116325, mean=0.039995
features.0.1.bias: max=0.079369, mean=0.023982
features.1.0.weight: max=0.042752, mean=0.004681
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.081274, mean=0.030486
features.1.1.bias: max=0.070817, mean=0.031506
classifier.weight: max=0.154186, mean=0.038326
classifier.bias: max=0.084780, mean=0.026571

Epoch 392:
features.0.0.weight: max=0.765192, mean=0.065713
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.082958, mean=0.032536
features.0.1.bias: max=0.090670, mean=0.023413
features.1.0.weight: max=0.051947, mean=0.004478
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.055155, mean=0.016974
features.1.1.bias: max=0.044530, mean=0.014183
classifier.weight: max=0.121555, mean=0.028477
classifier.bias: max=0.043150, mean=0.023267

Epoch 393:
features.0.0.weight: max=1.461690, mean=0.154549
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.150125, mean=0.041502
features.0.1.bias: max=0.078494, mean=0.031819
features.1.0.weight: max=0.040432, mean=0.005103
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.057738, mean=0.024915
features.1.1.bias: max=0.061373, mean=0.026953
classifier.weight: max=0.135773, mean=0.033040
classifier.bias: max=0.067305, mean=0.024017

Epoch 394:
features.0.0.weight: max=1.387183, mean=0.123682
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.286136, mean=0.043176
features.0.1.bias: max=0.129232, mean=0.030060
features.1.0.weight: max=0.064502, mean=0.005357
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.051169, mean=0.019938
features.1.1.bias: max=0.048988, mean=0.020517
classifier.weight: max=0.127868, mean=0.036123
classifier.bias: max=0.051133, mean=0.028265

Epoch 395:
features.0.0.weight: max=1.185750, mean=0.132862
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.124184, mean=0.031276
features.0.1.bias: max=0.080270, mean=0.030545
