
Epoch 1:
features.0.0.weight: max=0.072100, mean=0.012131
features.2.1.weight: max=0.031704, mean=0.006964
features.2.1.bias: max=0.024034, mean=0.005811
features.3.0.weight: max=0.014311, mean=0.000494
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.030235, mean=0.005448
features.3.1.bias: max=0.017899, mean=0.003473
features.4.0.weight: max=0.005770, mean=0.000227
features.4.0.bias: max=0.000000, mean=0.000000
features.4.1.weight: max=0.021023, mean=0.004378
features.4.1.bias: max=0.014867, mean=0.003032
features.5.0.weight: max=0.002099, mean=0.000102
features.5.0.bias: max=0.000000, mean=0.000000
features.5.1.weight: max=0.012476, mean=0.002479
features.5.1.bias: max=0.008729, mean=0.002273
classifier.weight: max=0.030884, mean=0.005278
classifier.bias: max=0.015407, mean=0.005516

Epoch 324:
features.0.0.weight: max=0.025038, mean=0.004757
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.009850, mean=0.002597
features.0.1.bias: max=0.007814, mean=0.002564
features.1.0.weight: max=0.005271, mean=0.000495
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.010685, mean=0.002258
features.1.1.bias: max=0.009888, mean=0.002023
features.2.0.weight: max=0.003708, mean=0.000285
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.008086, mean=0.002267
features.2.1.bias: max=0.008548, mean=0.002269
features.3.0.weight: max=0.003255, mean=0.000138
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.010228, mean=0.001767
features.3.1.bias: max=0.005094, mean=0.001139
features.4.0.weight: max=0.002110, mean=0.000068
features.4.0.bias: max=0.000000, mean=0.000000
features.4.1.weight: max=0.013147, mean=0.001597
features.4.1.bias: max=0.009099, mean=0.001109
features.5.0.weight: max=0.001290, mean=0.000034
features.5.0.bias: max=0.000000, mean=0.000000
features.5.1.weight: max=0.002566, mean=0.000530
features.5.1.bias: max=0.003374, mean=0.000701
classifier.weight: max=0.011380, mean=0.000880
classifier.bias: max=0.006550, mean=0.001475

Epoch 325:
features.0.0.weight: max=0.234327, mean=0.038216
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.041902, mean=0.010911
features.0.1.bias: max=0.034674, mean=0.008839
features.1.0.weight: max=0.020282, mean=0.002512
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.039407, mean=0.010978
features.1.1.bias: max=0.040560, mean=0.007053
features.2.0.weight: max=0.012052, mean=0.001178
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.029369, mean=0.006908
features.2.1.bias: max=0.026102, mean=0.006446
features.3.0.weight: max=0.009447, mean=0.000550
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.027703, mean=0.006710
features.3.1.bias: max=0.016302, mean=0.004258
features.4.0.weight: max=0.006280, mean=0.000266
features.4.0.bias: max=0.000000, mean=0.000000
features.4.1.weight: max=0.035187, mean=0.006000
features.4.1.bias: max=0.026881, mean=0.004009
features.5.0.weight: max=0.003685, mean=0.000124
features.5.0.bias: max=0.000000, mean=0.000000
features.5.1.weight: max=0.013763, mean=0.003188
features.5.1.bias: max=0.010765, mean=0.002938
classifier.weight: max=0.046134, mean=0.006060
classifier.bias: max=0.023860, mean=0.006565

Epoch 326:
features.0.0.weight: max=0.332286, mean=0.071450
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.072288, mean=0.013413
features.0.1.bias: max=0.046958, mean=0.011620
features.1.0.weight: max=0.035249, mean=0.002941
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.040463, mean=0.011845
features.1.1.bias: max=0.042635, mean=0.009559
features.2.0.weight: max=0.014833, mean=0.001285
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.033482, mean=0.007984
features.2.1.bias: max=0.025197, mean=0.006989
features.3.0.weight: max=0.015521, mean=0.000560
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.033380, mean=0.005944
features.3.1.bias: max=0.026424, mean=0.003666
features.4.0.weight: max=0.007267, mean=0.000254
features.4.0.bias: max=0.000000, mean=0.000000
features.4.1.weight: max=0.031383, mean=0.005599
features.4.1.bias: max=0.019886, mean=0.003712
features.5.0.weight: max=0.002342, mean=0.000119
features.5.0.bias: max=0.000000, mean=0.000000
features.5.1.weight: max=0.011123, mean=0.002887
features.5.1.bias: max=0.009403, mean=0.002545
classifier.weight: max=0.039252, mean=0.005824
classifier.bias: max=0.014528, mean=0.006232

Epoch 327:
features.0.0.weight: max=0.216784, mean=0.040020
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.083149, mean=0.014363
features.0.1.bias: max=0.075688, mean=0.012499
features.1.0.weight: max=0.034803, mean=0.003297
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.056156, mean=0.014011
features.1.1.bias: max=0.033772, mean=0.010904
features.2.0.weight: max=0.024598, mean=0.001780
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.074510, mean=0.011841
features.2.1.bias: max=0.049913, mean=0.009673
features.3.0.weight: max=0.013455, mean=0.000799
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.032800, mean=0.009449
features.3.1.bias: max=0.025658, mean=0.005949
features.4.0.weight: max=0.011427, mean=0.000351
features.4.0.bias: max=0.000000, mean=0.000000
features.4.1.weight: max=0.042795, mean=0.007686
features.4.1.bias: max=0.029263, mean=0.005251
features.5.0.weight: max=0.002785, mean=0.000156
features.5.0.bias: max=0.000000, mean=0.000000
features.5.1.weight: max=0.015040, mean=0.004026
features.5.1.bias: max=0.013621, mean=0.003868
classifier.weight: max=0.059019, mean=0.007517
classifier.bias: max=0.023780, mean=0.008044

Epoch 328:
features.0.0.weight: max=0.139658, mean=0.021209
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.041186, mean=0.009062
features.0.1.bias: max=0.023027, mean=0.007329
features.1.0.weight: max=0.021722, mean=0.001917
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.034409, mean=0.009393
features.1.1.bias: max=0.021830, mean=0.006570
features.2.0.weight: max=0.015537, mean=0.001019
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.025132, mean=0.005780
features.2.1.bias: max=0.026005, mean=0.005228
features.3.0.weight: max=0.009106, mean=0.000474
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.029751, mean=0.005357
features.3.1.bias: max=0.019785, mean=0.003477
features.4.0.weight: max=0.006528, mean=0.000204
features.4.0.bias: max=0.000000, mean=0.000000
features.4.1.weight: max=0.038402, mean=0.004617
features.4.1.bias: max=0.017486, mean=0.003209
features.5.0.weight: max=0.002889, mean=0.000091
features.5.0.bias: max=0.000000, mean=0.000000
features.5.1.weight: max=0.008132, mean=0.001979
features.5.1.bias: max=0.006289, mean=0.001812
classifier.weight: max=0.036773, mean=0.003071
classifier.bias: max=0.015765, mean=0.003302

Epoch 329:
features.0.0.weight: max=0.064515, mean=0.012680
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.017276, mean=0.003291
features.0.1.bias: max=0.017305, mean=0.002612
features.1.0.weight: max=0.008000, mean=0.000720
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.011849, mean=0.003001
features.1.1.bias: max=0.012497, mean=0.002132
features.2.0.weight: max=0.004436, mean=0.000405
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.011024, mean=0.002431
features.2.1.bias: max=0.006537, mean=0.001797
features.3.0.weight: max=0.004471, mean=0.000203
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.015740, mean=0.002268
features.3.1.bias: max=0.005413, mean=0.001190
features.4.0.weight: max=0.005178, mean=0.000099
features.4.0.bias: max=0.000000, mean=0.000000
features.4.1.weight: max=0.022991, mean=0.002350
features.4.1.bias: max=0.009838, mean=0.001472
features.5.0.weight: max=0.001231, mean=0.000044
features.5.0.bias: max=0.000000, mean=0.000000
features.5.1.weight: max=0.004832, mean=0.001020
features.5.1.bias: max=0.003584, mean=0.000918
classifier.weight: max=0.017194, mean=0.001753
classifier.bias: max=0.006747, mean=0.001858

Epoch 330:
features.0.0.weight: max=0.055988, mean=0.007036
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.007321, mean=0.002821
features.0.1.bias: max=0.006534, mean=0.002542
features.1.0.weight: max=0.011060, mean=0.000631
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.011109, mean=0.002998
features.1.1.bias: max=0.006769, mean=0.001953
features.2.0.weight: max=0.004964, mean=0.000339
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.008278, mean=0.002329
features.2.1.bias: max=0.008709, mean=0.002055
features.3.0.weight: max=0.002225, mean=0.000159
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.006823, mean=0.001805
features.3.1.bias: max=0.005330, mean=0.001179
features.4.0.weight: max=0.001631, mean=0.000074
features.4.0.bias: max=0.000000, mean=0.000000
features.4.1.weight: max=0.011110, mean=0.001561
features.4.1.bias: max=0.006623, mean=0.001021
features.5.0.weight: max=0.000814, mean=0.000033
features.5.0.bias: max=0.000000, mean=0.000000
features.5.1.weight: max=0.002745, mean=0.000827
features.5.1.bias: max=0.002424, mean=0.000800
classifier.weight: max=0.011037, mean=0.001661
classifier.bias: max=0.005071, mean=0.001868

Epoch 331:
features.0.0.weight: max=0.136945, mean=0.020435
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.034668, mean=0.008310
features.0.1.bias: max=0.030397, mean=0.007635
features.1.0.weight: max=0.021107, mean=0.001795
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.023630, mean=0.008171
features.1.1.bias: max=0.023538, mean=0.005879
features.2.0.weight: max=0.012854, mean=0.000935
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.027333, mean=0.005814
features.2.1.bias: max=0.024045, mean=0.005144
features.3.0.weight: max=0.006460, mean=0.000456
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.020376, mean=0.005008
features.3.1.bias: max=0.015881, mean=0.003321
features.4.0.weight: max=0.003719, mean=0.000210
features.4.0.bias: max=0.000000, mean=0.000000
features.4.1.weight: max=0.014598, mean=0.003822
features.4.1.bias: max=0.012223, mean=0.002637
features.5.0.weight: max=0.001939, mean=0.000091
features.5.0.bias: max=0.000000, mean=0.000000
features.5.1.weight: max=0.008060, mean=0.002087
features.5.1.bias: max=0.007880, mean=0.002036
classifier.weight: max=0.027593, mean=0.004737
classifier.bias: max=0.014256, mean=0.005834

Epoch 332:
features.0.0.weight: max=0.058862, mean=0.009651
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.011700, mean=0.003007
features.0.1.bias: max=0.013260, mean=0.002816
features.1.0.weight: max=0.007131, mean=0.000620
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.016530, mean=0.002721
features.1.1.bias: max=0.007236, mean=0.002065
features.2.0.weight: max=0.004994, mean=0.000311
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.010523, mean=0.001845
features.2.1.bias: max=0.009371, mean=0.001806
features.3.0.weight: max=0.003073, mean=0.000145
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.007472, mean=0.001753
features.3.1.bias: max=0.004453, mean=0.001138
features.4.0.weight: max=0.001710, mean=0.000072
features.4.0.bias: max=0.000000, mean=0.000000
features.4.1.weight: max=0.009386, mean=0.001758
features.4.1.bias: max=0.005900, mean=0.001177
features.5.0.weight: max=0.000831, mean=0.000035
features.5.0.bias: max=0.000000, mean=0.000000
features.5.1.weight: max=0.004595, mean=0.000953
features.5.1.bias: max=0.003391, mean=0.000957
classifier.weight: max=0.019031, mean=0.002272
classifier.bias: max=0.007950, mean=0.002646

Epoch 333:
features.0.0.weight: max=0.113508, mean=0.014720
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.015404, mean=0.003823
features.0.1.bias: max=0.016018, mean=0.004712
features.1.0.weight: max=0.012862, mean=0.001170
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.025098, mean=0.006326
features.1.1.bias: max=0.014737, mean=0.004909
features.2.0.weight: max=0.007286, mean=0.000584
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.017851, mean=0.003736
features.2.1.bias: max=0.016445, mean=0.003641
features.3.0.weight: max=0.004930, mean=0.000266
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.024358, mean=0.003276
features.3.1.bias: max=0.016171, mean=0.002111
features.4.0.weight: max=0.002484, mean=0.000128
features.4.0.bias: max=0.000000, mean=0.000000
features.4.1.weight: max=0.017407, mean=0.002816
features.4.1.bias: max=0.010754, mean=0.001994
features.5.0.weight: max=0.000987, mean=0.000061
features.5.0.bias: max=0.000000, mean=0.000000
features.5.1.weight: max=0.005510, mean=0.001417
features.5.1.bias: max=0.004797, mean=0.001414
classifier.weight: max=0.018116, mean=0.002980
classifier.bias: max=0.005973, mean=0.003583

Epoch 334:
features.0.0.weight: max=0.158511, mean=0.027660
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.023225, mean=0.008732
features.0.1.bias: max=0.013361, mean=0.005648
features.1.0.weight: max=0.022507, mean=0.001877
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.032794, mean=0.007666
features.1.1.bias: max=0.015511, mean=0.005162
features.2.0.weight: max=0.012293, mean=0.000928
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.025876, mean=0.006176
features.2.1.bias: max=0.021258, mean=0.004906
features.3.0.weight: max=0.010657, mean=0.000443
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.035176, mean=0.004861
features.3.1.bias: max=0.023695, mean=0.002998
features.4.0.weight: max=0.005882, mean=0.000196
features.4.0.bias: max=0.000000, mean=0.000000
features.4.1.weight: max=0.022711, mean=0.004002
features.4.1.bias: max=0.014749, mean=0.002752
features.5.0.weight: max=0.001532, mean=0.000086
features.5.0.bias: max=0.000000, mean=0.000000
features.5.1.weight: max=0.008987, mean=0.002124
features.5.1.bias: max=0.008453, mean=0.002077
classifier.weight: max=0.024025, mean=0.004929
classifier.bias: max=0.013488, mean=0.005816

Epoch 335:
features.0.0.weight: max=0.068570, mean=0.014436
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.016825, mean=0.003992
features.0.1.bias: max=0.013901, mean=0.003335
features.1.0.weight: max=0.011448, mean=0.000847
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.017318, mean=0.004004
features.1.1.bias: max=0.012256, mean=0.002735
features.2.0.weight: max=0.005354, mean=0.000405
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.009278, mean=0.002796
features.2.1.bias: max=0.008513, mean=0.002294
features.3.0.weight: max=0.003554, mean=0.000193
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.008222, mean=0.002012
features.3.1.bias: max=0.005190, mean=0.001271
features.4.0.weight: max=0.002845, mean=0.000093
features.4.0.bias: max=0.000000, mean=0.000000
features.4.1.weight: max=0.012630, mean=0.002180
features.4.1.bias: max=0.009365, mean=0.001435
features.5.0.weight: max=0.000891, mean=0.000044
features.5.0.bias: max=0.000000, mean=0.000000
features.5.1.weight: max=0.003448, mean=0.001044
features.5.1.bias: max=0.002764, mean=0.000945
classifier.weight: max=0.012826, mean=0.002081
classifier.bias: max=0.005795, mean=0.002196

Epoch 336:
features.0.0.weight: max=0.123405, mean=0.018094
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.021304, mean=0.006759
features.0.1.bias: max=0.037530, mean=0.006212
features.1.0.weight: max=0.020750, mean=0.001785
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.045196, mean=0.007212
features.1.1.bias: max=0.020156, mean=0.005306
features.2.0.weight: max=0.021704, mean=0.001059
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.034328, mean=0.006491
features.2.1.bias: max=0.022614, mean=0.004806
features.3.0.weight: max=0.010563, mean=0.000499
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.026222, mean=0.005527
features.3.1.bias: max=0.016578, mean=0.003578
features.4.0.weight: max=0.004571, mean=0.000209
features.4.0.bias: max=0.000000, mean=0.000000
features.4.1.weight: max=0.025793, mean=0.004772
features.4.1.bias: max=0.019545, mean=0.003528
features.5.0.weight: max=0.001905, mean=0.000086
features.5.0.bias: max=0.000000, mean=0.000000
features.5.1.weight: max=0.010141, mean=0.001651
features.5.1.bias: max=0.005882, mean=0.001358
classifier.weight: max=0.019200, mean=0.002819
classifier.bias: max=0.007057, mean=0.002798

Epoch 337:
features.0.0.weight: max=0.093803, mean=0.019906
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.073928, mean=0.007823
features.0.1.bias: max=0.043090, mean=0.006674
features.1.0.weight: max=0.014012, mean=0.001424
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.029894, mean=0.005728
features.1.1.bias: max=0.022820, mean=0.004716
features.2.0.weight: max=0.008611, mean=0.000728
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.017336, mean=0.004981
features.2.1.bias: max=0.018054, mean=0.004739
features.3.0.weight: max=0.007659, mean=0.000353
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.031224, mean=0.004369
features.3.1.bias: max=0.024006, mean=0.003289
features.4.0.weight: max=0.004270, mean=0.000145
features.4.0.bias: max=0.000000, mean=0.000000
features.4.1.weight: max=0.022439, mean=0.003579
features.4.1.bias: max=0.020779, mean=0.002646
features.5.0.weight: max=0.003776, mean=0.000063
features.5.0.bias: max=0.000000, mean=0.000000
features.5.1.weight: max=0.013210, mean=0.002118
features.5.1.bias: max=0.011980, mean=0.002207
classifier.weight: max=0.033715, mean=0.003509
classifier.bias: max=0.020614, mean=0.004597

Epoch 338:
features.0.0.weight: max=0.257304, mean=0.057331
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.032506, mean=0.011105
features.0.1.bias: max=0.052744, mean=0.010460
features.1.0.weight: max=0.034333, mean=0.003117
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.063232, mean=0.012392
features.1.1.bias: max=0.033667, mean=0.010991
features.2.0.weight: max=0.014286, mean=0.001365
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.059275, mean=0.008371
features.2.1.bias: max=0.045717, mean=0.008373
features.3.0.weight: max=0.012124, mean=0.000604
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.051515, mean=0.007254
features.3.1.bias: max=0.025005, mean=0.004897
features.4.0.weight: max=0.007037, mean=0.000267
features.4.0.bias: max=0.000000, mean=0.000000
features.4.1.weight: max=0.051777, mean=0.005541
features.4.1.bias: max=0.027322, mean=0.003877
features.5.0.weight: max=0.003115, mean=0.000120
features.5.0.bias: max=0.000000, mean=0.000000
features.5.1.weight: max=0.011326, mean=0.002917
features.5.1.bias: max=0.009200, mean=0.002512
classifier.weight: max=0.041281, mean=0.005437
classifier.bias: max=0.017017, mean=0.005498

Epoch 339:
features.0.0.weight: max=0.106383, mean=0.015858
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.018761, mean=0.005209
features.0.1.bias: max=0.020512, mean=0.005295
features.1.0.weight: max=0.015208, mean=0.001438
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.019463, mean=0.007282
features.1.1.bias: max=0.012769, mean=0.004608
features.2.0.weight: max=0.007382, mean=0.000731
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.019658, mean=0.004861
features.2.1.bias: max=0.014168, mean=0.004125
features.3.0.weight: max=0.005150, mean=0.000350
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.020345, mean=0.003778
features.3.1.bias: max=0.012181, mean=0.002414
features.4.0.weight: max=0.004208, mean=0.000162
features.4.0.bias: max=0.000000, mean=0.000000
features.4.1.weight: max=0.024425, mean=0.003328
features.4.1.bias: max=0.019771, mean=0.002246
features.5.0.weight: max=0.001606, mean=0.000074
features.5.0.bias: max=0.000000, mean=0.000000
features.5.1.weight: max=0.009617, mean=0.002756
features.5.1.bias: max=0.008438, mean=0.002772
classifier.weight: max=0.038869, mean=0.004434
classifier.bias: max=0.023384, mean=0.005079

Epoch 340:
features.0.0.weight: max=0.052270, mean=0.007361
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.014350, mean=0.003532
features.0.1.bias: max=0.011910, mean=0.002788
features.1.0.weight: max=0.008203, mean=0.000709
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.009453, mean=0.003041
features.1.1.bias: max=0.007138, mean=0.002224
features.2.0.weight: max=0.006560, mean=0.000410
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.007556, mean=0.002625
features.2.1.bias: max=0.008736, mean=0.002217
features.3.0.weight: max=0.003582, mean=0.000190
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.009974, mean=0.002067
features.3.1.bias: max=0.005638, mean=0.001205
features.4.0.weight: max=0.003067, mean=0.000094
features.4.0.bias: max=0.000000, mean=0.000000
features.4.1.weight: max=0.010960, mean=0.002063
features.4.1.bias: max=0.008296, mean=0.001364
features.5.0.weight: max=0.000844, mean=0.000045
features.5.0.bias: max=0.000000, mean=0.000000
features.5.1.weight: max=0.004112, mean=0.001139
features.5.1.bias: max=0.003662, mean=0.001120
classifier.weight: max=0.014370, mean=0.002198
classifier.bias: max=0.007735, mean=0.002664

Epoch 341:
features.0.0.weight: max=0.131100, mean=0.026247
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.023500, mean=0.005472
features.0.1.bias: max=0.020541, mean=0.003923
features.1.0.weight: max=0.012338, mean=0.001151
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.017576, mean=0.004477
features.1.1.bias: max=0.009611, mean=0.003306
features.2.0.weight: max=0.009266, mean=0.000558
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.013759, mean=0.003172
features.2.1.bias: max=0.010746, mean=0.002666
features.3.0.weight: max=0.004196, mean=0.000268
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.012614, mean=0.002820
features.3.1.bias: max=0.009595, mean=0.001807
features.4.0.weight: max=0.004378, mean=0.000127
features.4.0.bias: max=0.000000, mean=0.000000
features.4.1.weight: max=0.017881, mean=0.002798
features.4.1.bias: max=0.010668, mean=0.001914
features.5.0.weight: max=0.001227, mean=0.000058
features.5.0.bias: max=0.000000, mean=0.000000
features.5.1.weight: max=0.005842, mean=0.001481
features.5.1.bias: max=0.004361, mean=0.001286
classifier.weight: max=0.018235, mean=0.003159
classifier.bias: max=0.008524, mean=0.003215

Epoch 342:
features.0.0.weight: max=0.113123, mean=0.025815
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.013808, mean=0.004882
features.0.1.bias: max=0.020403, mean=0.007467
features.1.0.weight: max=0.022699, mean=0.001775
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.036716, mean=0.010705
features.1.1.bias: max=0.020378, mean=0.006879
features.2.0.weight: max=0.010952, mean=0.000909
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.022649, mean=0.006711
features.2.1.bias: max=0.021171, mean=0.006123
features.3.0.weight: max=0.008501, mean=0.000447
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.040299, mean=0.005902
features.3.1.bias: max=0.023693, mean=0.003862
features.4.0.weight: max=0.006366, mean=0.000213
features.4.0.bias: max=0.000000, mean=0.000000
features.4.1.weight: max=0.031140, mean=0.004760
features.4.1.bias: max=0.021364, mean=0.003340
features.5.0.weight: max=0.002686, mean=0.000094
features.5.0.bias: max=0.000000, mean=0.000000
features.5.1.weight: max=0.010649, mean=0.002213
features.5.1.bias: max=0.008305, mean=0.002290
classifier.weight: max=0.036786, mean=0.003988
classifier.bias: max=0.015123, mean=0.004923

Epoch 343:
features.0.0.weight: max=0.192731, mean=0.019929
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.030773, mean=0.007611
features.0.1.bias: max=0.025700, mean=0.008021
features.1.0.weight: max=0.020521, mean=0.001979
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.029767, mean=0.007564
features.1.1.bias: max=0.014654, mean=0.005037
features.2.0.weight: max=0.011831, mean=0.001003
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.024637, mean=0.007393
features.2.1.bias: max=0.022600, mean=0.006409
features.3.0.weight: max=0.006679, mean=0.000494
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.026743, mean=0.005695
features.3.1.bias: max=0.013355, mean=0.003569
features.4.0.weight: max=0.004984, mean=0.000240
features.4.0.bias: max=0.000000, mean=0.000000
features.4.1.weight: max=0.026202, mean=0.005244
features.4.1.bias: max=0.018518, mean=0.003508
features.5.0.weight: max=0.001643, mean=0.000108
features.5.0.bias: max=0.000000, mean=0.000000
features.5.1.weight: max=0.011921, mean=0.003129
features.5.1.bias: max=0.009613, mean=0.002977
classifier.weight: max=0.034515, mean=0.005854
classifier.bias: max=0.020860, mean=0.006229

Epoch 344:
features.0.0.weight: max=0.022834, mean=0.004351
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.008606, mean=0.002150
features.0.1.bias: max=0.005823, mean=0.001504
features.1.0.weight: max=0.004622, mean=0.000438
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.006732, mean=0.002190
features.1.1.bias: max=0.005337, mean=0.001834
features.2.0.weight: max=0.002604, mean=0.000210
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.006463, mean=0.001409
features.2.1.bias: max=0.006985, mean=0.001322
features.3.0.weight: max=0.002556, mean=0.000102
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.005023, mean=0.001204
features.3.1.bias: max=0.003245, mean=0.000787
features.4.0.weight: max=0.001212, mean=0.000047
features.4.0.bias: max=0.000000, mean=0.000000
features.4.1.weight: max=0.006599, mean=0.001016
features.4.1.bias: max=0.003468, mean=0.000691
features.5.0.weight: max=0.000599, mean=0.000021
features.5.0.bias: max=0.000000, mean=0.000000
features.5.1.weight: max=0.002556, mean=0.000570
features.5.1.bias: max=0.002464, mean=0.000602
classifier.weight: max=0.009785, mean=0.001068
classifier.bias: max=0.005487, mean=0.001362

Epoch 345:
features.0.0.weight: max=0.095349, mean=0.027679
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.032768, mean=0.006401
features.0.1.bias: max=0.032876, mean=0.006226
features.1.0.weight: max=0.019272, mean=0.001666
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.022539, mean=0.006588
features.1.1.bias: max=0.012027, mean=0.004383
features.2.0.weight: max=0.012371, mean=0.000819
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.037076, mean=0.005263
features.2.1.bias: max=0.027519, mean=0.004323
features.3.0.weight: max=0.008145, mean=0.000385
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.020259, mean=0.004310
